line,Sex,Lifespan_hrs
RAL-907,Female,157.733333
RAL-357,Male,37.3583333
RAL-357,Male,73.4416667
RAL-357,Male,85.4166667
RAL-357,Male,85.4166667
RAL-357,Male,85.4166667
RAL-357,Male,85.4166667
RAL-357,Male,109.075
RAL-357,Male,109.075
RAL-357,Male,109.075
RAL-357,Male,109.075
RAL-707,Female,134.666667
RAL-707,Female,145.8
RAL-707,Female,157.708333
RAL-707,Female,157.708333
RAL-707,Female,157.708333
RAL-707,Female,157.708333
RAL-707,Female,170.741667
RAL-707,Female,183.641667
RAL-707,Female,183.641667
RAL-707,Female,200.116667
RAL-801,Female,109.275
RAL-801,Female,109.275
RAL-801,Female,122.583333
RAL-801,Female,122.583333
RAL-801,Female,145.708333
RAL-801,Female,157.858333
RAL-801,Female,157.858333
RAL-801,Female,157.858333
RAL-801,Female,157.858333
RAL-801,Female,157.858333
RAL-357,Female,73.4333333
RAL-357,Female,73.4333333
RAL-357,Female,97.0916667
RAL-357,Female,109.075
RAL-357,Female,109.075
RAL-357,Female,109.075
RAL-357,Female,109.075
RAL-357,Female,109.075
RAL-357,Female,109.075
RAL-357,Female,122.391667
RAL-42,Female,73.4833333
RAL-42,Female,85.4583333
RAL-42,Female,85.4583333
RAL-42,Female,97.15
RAL-42,Female,97.15
RAL-42,Female,109.125
RAL-42,Female,109.125
RAL-42,Female,109.125
RAL-42,Female,122.425
RAL-42,Female,122.425
RAL-301,Male,85.7166667
RAL-301,Male,97.4166667
RAL-301,Male,109.425
RAL-301,Male,109.425
RAL-301,Male,109.425
RAL-301,Male,109.425
RAL-301,Male,109.425
RAL-301,Male,109.425
RAL-301,Male,122.725
RAL-301,Male,134.758333
RAL-812,Female,157.5
RAL-812,Female,170.55
RAL-812,Female,170.55
RAL-812,Female,183.408333
RAL-812,Female,183.408333
RAL-812,Female,183.408333
RAL-812,Female,183.408333
RAL-812,Female,213.558333
RAL-812,Female,230.791667
RAL-812,Female,230.791667
RAL-513,Female,109.058333
RAL-513,Female,122.366667
RAL-513,Female,134.358333
RAL-513,Female,134.358333
RAL-513,Female,134.358333
RAL-513,Female,134.358333
RAL-513,Female,145.491667
RAL-513,Female,157.633333
RAL-513,Female,157.633333
RAL-513,Female,170.683333
RAL-109,Male,37.3833333
RAL-109,Male,85.4416667
RAL-109,Male,97.125
RAL-109,Male,97.125
RAL-109,Male,97.125
RAL-109,Male,109.108333
RAL-109,Male,122.416667
RAL-109,Male,134.4
RAL-109,Male,134.4
RAL-646,Female,134.733333
RAL-646,Female,134.733333
RAL-646,Female,145.875
RAL-646,Female,157.791667
RAL-646,Female,157.791667
RAL-646,Female,170.816667
RAL-646,Female,170.816667
RAL-646,Female,183.741667
RAL-646,Female,200.183333
RAL-646,Female,209.75
RAL-513,Female,134.35
RAL-513,Female,134.35
RAL-513,Female,134.35
RAL-513,Female,134.35
RAL-513,Female,145.491667
RAL-513,Female,145.491667
RAL-513,Female,145.491667
RAL-513,Female,145.491667
RAL-513,Female,145.491667
RAL-513,Female,157.666667
RAL-109,Female,85.5833333
RAL-109,Female,122.6
RAL-109,Female,134.633333
RAL-109,Female,134.633333
RAL-109,Female,145.758333
RAL-109,Female,145.758333
RAL-109,Female,157.675
RAL-109,Female,157.675
RAL-109,Female,157.675
RAL-109,Female,183.616667
RAL-857,Female,122.675
RAL-857,Female,134.7
RAL-857,Female,134.7
RAL-857,Female,145.833333
RAL-857,Female,157.75
RAL-857,Female,170.783333
RAL-857,Female,170.783333
RAL-857,Female,170.783333
RAL-857,Female,170.783333
RAL-857,Female,170.783333
RAL-732,Female,122.275
RAL-732,Female,122.275
RAL-732,Female,122.275
RAL-732,Female,134.25
RAL-732,Female,145.391667
RAL-732,Female,145.391667
RAL-732,Female,145.391667
RAL-732,Female,157.525
RAL-732,Female,157.525
RAL-732,Female,170.583333
RAL-138,Female,157.808333
RAL-138,Female,157.808333
RAL-138,Female,157.808333
RAL-138,Female,157.808333
RAL-138,Female,157.808333
RAL-138,Female,183.691667
RAL-138,Female,194.4
RAL-138,Female,194.4
RAL-138,Female,200.133333
RAL-138,Female,209.7
RAL-109,Male,89.7666667
RAL-109,Male,89.7666667
RAL-109,Male,114.766667
RAL-109,Male,114.766667
RAL-109,Male,114.766667
RAL-109,Male,139.2
RAL-109,Male,139.2
RAL-109,Male,139.2
RAL-109,Male,157.675
RAL-109,Male,170.708333
RAL-88,Male,109.008333
RAL-88,Male,109.008333
RAL-88,Male,109.008333
RAL-88,Male,122.308333
RAL-88,Male,122.308333
RAL-88,Male,122.308333
RAL-88,Male,122.308333
RAL-88,Male,134.291667
RAL-88,Male,134.291667
RAL-88,Male,134.291667
RAL-714,Female,122.591667
RAL-714,Female,134.616667
RAL-714,Female,145.758333
RAL-714,Female,157.675
RAL-714,Female,157.675
RAL-714,Female,157.675
RAL-714,Female,157.675
RAL-714,Female,170.7
RAL-714,Female,170.7
RAL-714,Female,183.625
RAL-443,Female,108.783333
RAL-443,Female,122.1
RAL-443,Female,122.1
RAL-443,Female,134.108333
RAL-443,Female,134.108333
RAL-443,Female,170.366667
RAL-443,Female,170.366667
RAL-443,Female,170.366667
RAL-443,Female,170.366667
RAL-443,Female,170.366667
RAL-217,Female,138.741667
RAL-217,Female,162.975
RAL-217,Female,162.975
RAL-217,Female,186.825
RAL-217,Female,199.833333
RAL-217,Female,199.833333
RAL-217,Female,199.833333
RAL-217,Female,218.366667
RAL-217,Female,253.025
RAL-217,Female,253.025
RAL-359,Female,136.95
RAL-359,Female,136.95
RAL-359,Female,149.975
RAL-359,Female,149.975
RAL-359,Female,149.975
RAL-359,Female,149.975
RAL-359,Female,162.941667
RAL-359,Female,173.625
RAL-359,Female,188.966667
RAL-359,Female,197.975
RAL-93,Female,113.858333
RAL-93,Female,113.858333
RAL-93,Female,124.991667
RAL-93,Female,124.991667
RAL-93,Female,124.991667
RAL-93,Female,124.991667
RAL-93,Female,136.891667
RAL-93,Female,149.925
RAL-93,Female,149.925
RAL-93,Female,173.575
RAL-310,Female,88.7083333
RAL-310,Female,88.7083333
RAL-310,Female,88.7083333
RAL-310,Female,101.991667
RAL-310,Female,118.725
RAL-310,Female,118.725
RAL-310,Female,118.725
RAL-310,Female,137.041667
RAL-310,Female,150.066667
RAL-379,Male,142.65
RAL-379,Male,142.65
RAL-379,Male,142.65
RAL-379,Male,162.85
RAL-379,Male,162.85
RAL-379,Male,162.85
RAL-379,Male,162.85
RAL-379,Male,162.85
RAL-379,Male,162.85
RAL-379,Male,188.866667
RAL-804,Female,122.983333
RAL-804,Female,122.983333
RAL-804,Female,135.908333
RAL-804,Female,135.908333
RAL-804,Female,135.908333
RAL-804,Female,148.383333
RAL-804,Female,148.383333
RAL-804,Female,160.466667
RAL-804,Female,173.366667
RAL-804,Female,173.366667
RAL-335,Male,111.425
RAL-335,Male,135.941667
RAL-335,Male,135.941667
RAL-335,Male,148.408333
RAL-335,Male,148.408333
RAL-335,Male,148.408333
RAL-335,Male,160.683333
RAL-335,Male,180.458333
RAL-335,Male,198.141667
RAL-335,Male,198.141667
RAL-440,Female,87.975
RAL-440,Female,130.533333
RAL-440,Female,130.533333
RAL-440,Female,148.25
RAL-440,Female,148.25
RAL-440,Female,160.516667
RAL-440,Female,160.516667
RAL-440,Female,160.516667
RAL-440,Female,173.4
RAL-440,Female,173.4
RAL-373,Female,111.15
RAL-373,Female,130.441667
RAL-373,Female,148.25
RAL-373,Female,148.25
RAL-373,Female,160.525
RAL-373,Female,173.408333
RAL-373,Female,173.408333
RAL-373,Female,173.408333
RAL-373,Female,209.658333
RAL-373,Female,209.658333
RAL-849,Female,111.325
RAL-849,Female,111.325
RAL-849,Female,111.325
RAL-849,Female,111.325
RAL-849,Female,160.475
RAL-849,Female,160.475
RAL-849,Female,160.475
RAL-849,Female,173.366667
RAL-849,Female,185.933333
RAL-849,Female,198.058333
RAL-427,Female,140.816667
RAL-427,Female,140.816667
RAL-427,Female,140.816667
RAL-427,Female,140.816667
RAL-427,Female,140.816667
RAL-427,Female,160.508333
RAL-427,Female,160.508333
RAL-427,Female,160.508333
RAL-427,Female,173.4
RAL-427,Female,185.95
RAL-21,Male,110.733333
RAL-21,Male,110.733333
RAL-21,Male,122.616667
RAL-21,Male,135.558333
RAL-21,Male,135.558333
RAL-21,Male,135.558333
RAL-21,Male,135.558333
RAL-21,Male,135.558333
RAL-21,Male,159.95
RAL-21,Male,159.95
RAL-42,Male,75.4333333
RAL-42,Male,75.4333333
RAL-42,Male,87.625
RAL-42,Male,87.625
RAL-42,Male,100.158333
RAL-42,Male,100.158333
RAL-42,Male,110.883333
RAL-42,Male,110.883333
RAL-42,Male,135.541667
RAL-42,Male,135.541667
RAL-646,Male,87.5333333
RAL-646,Male,100.066667
RAL-646,Male,110.741667
RAL-646,Male,110.741667
RAL-646,Male,147.975
RAL-646,Male,159.95
RAL-646,Male,159.95
RAL-646,Male,159.95
RAL-646,Male,159.95
RAL-646,Male,159.95
RAL-437,Male,136.1
RAL-437,Male,136.1
RAL-437,Male,136.1
RAL-437,Male,148.491667
RAL-437,Male,148.491667
RAL-437,Male,148.491667
RAL-437,Male,160.466667
RAL-437,Male,160.466667
RAL-437,Male,160.466667
RAL-437,Male,160.466667
RAL-890,Female,173.7
RAL-890,Female,185.683333
RAL-890,Female,185.683333
RAL-890,Female,185.683333
RAL-890,Female,198.783333
RAL-890,Female,198.783333
RAL-890,Female,198.783333
RAL-890,Female,198.783333
RAL-890,Female,198.783333
RAL-890,Female,211.466667
RAL-738,Female,90.2
RAL-738,Female,136.766667
RAL-738,Female,148.383333
RAL-738,Female,165.958333
RAL-738,Female,165.958333
RAL-738,Female,185.633333
RAL-738,Female,185.633333
RAL-738,Female,185.633333
RAL-738,Female,211.416667
RAL-189,Male,75.5166667
RAL-189,Male,87.6916667
RAL-189,Male,87.6916667
RAL-189,Male,87.6916667
RAL-189,Male,87.6916667
RAL-189,Male,116.325
RAL-189,Male,135.55
RAL-189,Male,135.55
RAL-189,Male,147.983333
RAL-189,Male,147.983333
RAL-358,Female,122.516667
RAL-358,Female,135.425
RAL-358,Female,135.425
RAL-358,Female,135.425
RAL-358,Female,148.058333
RAL-358,Female,148.058333
RAL-358,Female,148.058333
RAL-358,Female,160.175
RAL-358,Female,160.175
RAL-358,Female,197.65
RAL-358,Female,197.65
RAL-42,Female,87.625
RAL-42,Female,100.158333
RAL-42,Female,110.875
RAL-42,Female,110.875
RAL-42,Female,110.875
RAL-42,Female,122.716667
RAL-42,Female,147.95
RAL-42,Female,147.95
RAL-42,Female,147.95
RAL-42,Female,173.108333
RAL-730,Male,112.675
RAL-730,Male,112.675
RAL-730,Male,112.675
RAL-730,Male,125.258333
RAL-730,Male,125.258333
RAL-730,Male,136.441667
RAL-730,Male,136.441667
RAL-730,Male,136.441667
RAL-730,Male,160.583333
RAL-730,Male,160.583333
RAL-307,Male,111.991667
RAL-307,Male,124.525
RAL-307,Male,124.525
RAL-307,Male,135.508333
RAL-307,Male,135.508333
RAL-307,Male,135.508333
RAL-307,Male,135.508333
RAL-307,Male,135.508333
RAL-307,Male,160.008333
RAL-307,Male,160.008333
RAL-307,Male,210.175
RAL-177,Female,112.608333
RAL-177,Female,147.683333
RAL-177,Female,147.683333
RAL-177,Female,160.658333
RAL-177,Female,160.658333
RAL-177,Female,160.658333
RAL-177,Female,160.658333
RAL-177,Female,210.55
RAL-177,Female,210.55
RAL-757,Male,40.8333333
RAL-757,Male,40.8333333
RAL-757,Male,77.9833333
RAL-757,Male,125.391667
RAL-757,Male,136.558333
RAL-757,Male,136.558333
RAL-757,Male,148.016667
RAL-757,Male,148.016667
RAL-757,Male,148.016667
RAL-757,Male,160.716667
RAL-911,Male,40.8416667
RAL-911,Male,112.825
RAL-911,Male,112.825
RAL-911,Male,112.825
RAL-911,Male,125.408333
RAL-911,Male,136.591667
RAL-911,Male,136.591667
RAL-911,Male,160.733333
RAL-911,Male,173.416667
RAL-911,Male,185.658333
RAL-821,Female,78.2
RAL-821,Female,185.483333
RAL-821,Female,198.525
RAL-821,Female,211.266667
RAL-821,Female,211.266667
RAL-821,Female,223.258333
RAL-821,Female,234.883333
RAL-821,Female,246.508333
RAL-821,Female,246.508333
RAL-821,Female,246.508333
RAL-358,Male,69.3666667
RAL-358,Male,88.15
RAL-358,Male,100.858333
RAL-358,Male,100.858333
RAL-358,Male,111.758333
RAL-358,Male,111.758333
RAL-358,Male,111.758333
RAL-358,Male,123.291667
RAL-358,Male,136.158333
RAL-358,Male,160.541667
RAL-907,Female,134.45
RAL-907,Female,145.591667
RAL-907,Female,145.591667
RAL-907,Female,145.591667
RAL-907,Female,145.591667
RAL-907,Female,145.591667
RAL-907,Female,145.591667
RAL-907,Female,157.766667
RAL-907,Female,157.766667
RAL-907,Female,194.375
RAL-379,Female,199.966667
RAL-379,Female,209.508333
RAL-379,Female,209.508333
RAL-379,Female,222.608333
RAL-379,Female,230.833333
RAL-379,Female,241.175
RAL-379,Female,241.175
RAL-379,Female,253.158333
RAL-379,Female,265.075
RAL-379,Female,265.075
